TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΑΡΧΗ,ἀρχή,Αρχη,ἀρχή –ῆς ἡ,"beginning, rule, order","a beginning, rule, office, empire","a beginning, rule, office, empire",1,,,0,Noun,http://logeion.uchicago.edu/index.html#ἀρχή
ΑΡΧΩ,ἄρχω,αρχω,ἄρχω ἅρξω ἦρξα ἦρχα ἦργμαι ἦρχθην,"begin, rule (+gen.)","(to be first) to rule, to begin","(to be first) to rule, to begin",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἄρχω
ΑΣΗΜΟΣ,ἄσημος,,ἄσημος –ον,without mark,without mark,without mark,1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἄσημος
ΑΣΘΕΝΗΣ,ἀσθενής,Ασθενης,ἀσθενής –ές,"weak, feeble","without strength, weak, feeble, weakly","without strength, weak, feeble, weakly",3,,,,Adjective,http://logeion.uchicago.edu/index.html#ἀσθενής
ΑΣΜΕΝΟΣ,ἄσμενος,ασμενος,ἄσμενος –η –ον,"well-pleased, glad","well-pleased, glad","well-pleased, glad",1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἄσμενος
ΑΣΤΡΟΝ,ἄστρον,,ἄστρον –ου τό,the stars,the stars,the stars,2,,,0,Noun,http://logeion.uchicago.edu/index.html#ἄστρον
ΑΣΦΑΛΗΣ,ἀσφαλής,Ασφαλης,ἀσφαλής –ές,"safe, steadfast","not liable to fall, immoveable, steadfast, firm","not liable to fall, immoveable, steadfast, firm",3,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἀσφαλής
ΑΤΑΡ,ἀτάρ,Αταρ,ἀτάρ,"but, yet","but, yet","but, yet",0,,,0,Conjunction,http://logeion.uchicago.edu/index.html#ἀτάρ
ΑΤΕΡ,ἄτερ,,ἄτερ,without,without,without,,,,,Preposition,http://logeion.uchicago.edu/index.html#ἄτερ
ΑΤΗ,ἄτη,Ατη,ἄτη –ης ἡ,"blindness, destruction","bewilderment, infatuation, reckless impulse","bewilderment, infatuation, reckless impulse",1,,,0,Noun,http://logeion.uchicago.edu/index.html#ἄτη
ΑΤΙΜΑΖΩ,ἀτιμάζω,ατιμαζω,ἀτιμάζω ἀτιμάσω ἠτίμασα ἠτίμακα ἠτίμασμαι ἠτιμάσθην,"fail to honor, dishonor","to hold in no honour, to esteem lightly, dishonour, slight","to hold in no honour, to esteem lightly, dishonour, slight",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀτιμάζω
ΑΤΙΜΟΣ,ἄτιμος,ατιμος,ἄτιμος –ον,without honor,"unhonoured, dishonoured","unhonoured, dishonoured",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄτιμος
ΑΤΡΕΣΤΟΣ,ἄτρεστος,,ἄτρεστος –ον,"not trembling, unfearing, fearless","not trembling, unfearing, fearless","not trembling, unfearing, fearless",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄτρεστος
ΑΥ,αὖ,αυ,αὖ or αὖθις,back again; besides,"again, anew, afresh, once more","again, anew, afresh, once more",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#αὖ
ΑΥΔΑΩ,αὐδάω,αυδαω,αὐδάω (ηὔδων) αὐδήσω ηὔδησα ηὔδηκα ηὔδημαι ηὔδάθην,speak,"to utter sounds, speak","to utter sounds, speak",0,,,0,Verb,http://logeion.uchicago.edu/index.html#αὐδάω
ΑΥΘΑΔΙΑ,αὐθαδία,,αὐθαδία –ας ἡ,"wilfulness, stubbornness","wilfulness, stubbornness","wilfulness, stubbornness",1,,,0,Noun,http://logeion.uchicago.edu/index.html#αὐθαδία
ΑΥΠΝΟΣ,ἄϋπνος,,ἄϋπνος –ον,"sleepless, wakeful","sleepless, wakeful","sleepless, wakeful",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄϋπνος
ΑΥΤΟΣ,αὐτός,αυτος,αὐτός –ή –ό,his/her/itself,unemph. 3rd pers.pronoun; -self; [the] same,unemph. 3rd pers.pronoun; -self; [the] same,0,,,0,Pronoun,http://logeion.uchicago.edu/index.html#αὐτός
ΑΦΙΗΜΙ,ἀφίημι,Αφιημι,ἀφίημι ἀφήσω ἀφῆκα ἀφεῖκα ἀφεῖμαι ἀφείθην,"send forth, release","to send forth, discharge","to send forth, discharge",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀφίημι
ΑΦΙΚΝΕΟΜΑΙ,ἀφικνέομαι,Αφικνεομαι,ἀφικνέομαι ἀφίξομαι ἀφικόμην ἀφῖγμαι,"arrive at, reach",to come to,to come to,0,,,0,Verb,http://logeion.uchicago.edu/index.html#ἀφικνέομαι
ΑΦΟΒΟΣ,ἄφοβος,,ἄφοβος –ον,without fear,without fear,without fear,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄφοβος
ΑΧΘΟΜΑΙ,ἄχθομαι,αχθομαι,ἄχθομαι ἀχθέομαι ἡχθέσθην,"+dat., be vexed (at); be grieved (by)",to be loaded; to be annoyed,to be loaded; to be annoyed,,,,,Verb,http://logeion.uchicago.edu/index.html#ἄχθομαι
ΑΧΟΣ,ἄχος,,ἄχος –ους τό,"anguish, distress","pain, distress","pain, distress",3,,,0,Noun,http://logeion.uchicago.edu/index.html#ἄχος
ΑΨΟΡΡΟΣ,ἄψορρος,,ἄψορρος –ον,"going back, backwards","going back, backwards","going back, backwards",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄψορρος
ΒΑΘΟΣ,βάθος,βαθος,βάθος –ους τό,depth,depth,depth,3,,,0,Noun,http://logeion.uchicago.edu/index.html#βάθος
ΒΑΘΥΣ,βαθύς,βαθύς,βαθύς βαθεῖα βαθύ,"deep, high",deep,deep,2,,,0,Adjective,http://logeion.uchicago.edu/index.html#βαθύς
ΒΑΙΝΩ,βαίνω,βαινω,βαίνω βήσομαι ἔβην βέβηκα ––– –––,"go, step, walk","to walk, step","to walk, step",0,,,0,Verb,http://logeion.uchicago.edu/index.html#βαίνω
ΒΑΛΛΩ,βάλλω,βαλλω,βάλλω βαλῶ ἔβαλον βέβληκα βέβλημαι ἐβλήθην,"throw, strike",to throw,to throw,0,,,0,Verb,http://logeion.uchicago.edu/index.html#βάλλω
ΒΑΞΙΣ,βάξις,,βάξις –εως ἡ,a saying,a saying,a saying,3,,,0,Noun,http://logeion.uchicago.edu/index.html#βάξις
ΒΑΠΤΩ,βάπτω,,βάπτω βάψω ἔβαψα ––– βέβαμμαι ἐβάφθην,to dip in water,to dip in water,to dip in water,0,,,0,Verb,http://logeion.uchicago.edu/index.html#βάπτω
ΒΑΡΥΣ,βαρύς,βαρυς,βαρύς –εῖα –ύ,"heavy, tiresome",heavy,heavy,2,,,0,Adjective,http://logeion.uchicago.edu/index.html#βαρύς
ΒΑΣΙΛΙΚΟΣ,βασιλικός,βασιλικος,βασιλικός –ή ––όν,"royal, kingly","royal, kingly","royal, kingly",1,,,,Adjective,http://logeion.uchicago.edu/index.html#βασιλικός
ΒΑΣΤΑΖΩ,βαστάζω,,βαστάζω βαστάσω ἐβάστασα ––– ––– –––,"to lift, lift up, raise","to lift, lift up, raise","to lift, lift up, raise",,,,,Verb,http://logeion.uchicago.edu/index.html#βαστάζω
ΒΕΒΑΙΟΣ,βέβαιος,βεβαιος,βέβαιος –α –ον,firm,"firm, steady, steadfast, sure, certain","firm, steady, steadfast, sure, certain",1,,,,Adjective,http://logeion.uchicago.edu/index.html#βέβαιος
ΒΕΛΟΣ,βέλος,βελος,βέλος –ους τό,"a missile, an arrow","projectile; arrow, weapon","projectile; arrow, weapon",3,,,0,Noun,http://logeion.uchicago.edu/index.html#βέλος
ΒΙΑ,βία,βια,βία –ας ἡ,"violence, force","bodily strength, force, power, might","bodily strength, force, power, might",1,,,0,Noun,http://logeion.uchicago.edu/index.html#βία
ΒΙΑΖΩ,βιάζω,βιαζω βιαω,βιάω βιήσω ἐβίασα βεβίηκα βεβίημαι ἐβιήθην,to do violence,to constrain,to constrain,0,,,0,Verb,http://logeion.uchicago.edu/index.html#βιάω
ΒΙΑΙΟΣ,βίαιος,,βίαιος –α –ον,"forcible, violent","forcible, violent","forcible, violent",1,,,,Adjective,http://logeion.uchicago.edu/index.html#βίαιος
ΒΙΟΣ,βίος,βιος,βίος –ου ὁ,"life, livelihood",life,life,2,,,0,Noun,http://logeion.uchicago.edu/index.html#βίος
ΒΛΑΠΤΩ,βλάπτω,βλαπτω,βλάπτω βλάψω ἔβλαψα βέβλαφα βέβλαμμαι ἐβλάφθην (or ἐβλάβην),"harm, disable, damage","to disable, hinder, stop","to disable, hinder, stop",0,,,0,Verb,http://logeion.uchicago.edu/index.html#βλάπτω
ΒΛΕΠΩ,βλέπω,βλεπω,βλέπω βλέψομαι ἔβλεψα βέβλεφα βέβλεμμαι ἐβλέφθην,"see, look","to see, have the power of sight","to see, have the power of sight",0,,,0,Verb,http://logeion.uchicago.edu/index.html#βλέπω
ΒΛΩΣΚΩ,βλώσκω,,βλώσκω μολοῦμαι ἔμολον μέμβλωκα ––– –––,to go,to go,to go,0,,,0,Verb,http://logeion.uchicago.edu/index.html#βλώσκω
ΒΟΑΩ,βοάω,βοαω,βοάω βοήσομαι ἐβόησα,"to shout, roar","to cry aloud, to shout","to cry aloud, to shout",0,,,0,Verb,http://logeion.uchicago.edu/index.html#βοάω
ΒΟΥΚΟΛΟΣ,βουκόλος,βουκολος,βουκόλος –ου ὁ,"cowherd, herdsman","a cowherd, herdsman","a cowherd, herdsman",2,,,0,Noun,http://logeion.uchicago.edu/index.html#βουκόλος
ΒΟΥΛΕΥΜΑ,βούλευμα,βουλευμα,βούλευμα –ατος τό,"plan, resolution","a deliberate resolution, purpose, design, plan","a deliberate resolution, purpose, design, plan",3,,,0,Noun,http://logeion.uchicago.edu/index.html#βούλευμα
ΒΟΥΛΕΥΩ,βουλεύω,βουλευω,βουλεύω βουλεύσω ἐβούλευσα βεβούλευκα ––– –––,"plan, deliberate","to take counsel, deliberate, concert measures","to take counsel, deliberate, concert measures",0,,,0,Verb,http://logeion.uchicago.edu/index.html#βουλεύω
ΒΟΥΛΗ,βουλή,βουλη,βουλή –ῆς ἡ,"advice, will; council","will, determination; council, senate","will, determination; council, senate",1,,,0,Noun,http://logeion.uchicago.edu/index.html#βουλή
ΒΟΥΛΟΜΑΙ,βούλομαι,βουλομαι,βούλομαι βουλήσομαι ––– ––– βεβούλημαι ἐβουλήθην,"wish, be willing","to will, wish, be willing","to will, wish, be willing",0,,,0,Verb,http://logeion.uchicago.edu/index.html#βούλομαι
ΒΡΑΧΥΣ,βραχύς,βραχυς,βραχύς –εῖα –ύ,"short, brief",short,short,2,,,0,Adjective,http://logeion.uchicago.edu/index.html#βραχύς
ΒΡΕΜΩ,βρέμω,,βρέμω ––– ––– ––– ––– –––,to roar,to roar,to roar,,,,,Verb,http://logeion.uchicago.edu/index.html#βρέμω
ΒΡΟΤΕΙΟΣ,βρότειος,,βρότειος [–α] –ον,"mortal, human, of mortal mould","mortal, human, of mortal mould","mortal, human, of mortal mould",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#βρότειος
ΒΡΟΤΟΣ,βροτός,βροτος,βροτός –οῦ ὁ,mortal,a mortal man,a mortal man,2,,,0,Noun,http://logeion.uchicago.edu/index.html#βροτός
ΒΥΘΟΣ,βυθός,,βυθός –οῦ ὁ,the depth,the depth,the depth,2,,,0,Noun,http://logeion.uchicago.edu/index.html#βυθός
ΓΑΙΑ,γαῖα,γαια,γαῖα –ας ἡ,earth,"a land, country","a land, country",1,,,0,Noun,http://logeion.uchicago.edu/index.html#γαῖα
ΓΑΜΕΩ,γαμέω,γαμεω,γαμέω γαμῶ ἔγημα γεγάμηκα γεγάμημαι –––,marry,to marry,to marry,0,,,0,Verb,http://logeion.uchicago.edu/index.html#γαμέω
ΓΑΜΟΣ,γάμος,γαμος,γάμος –ου ὁ,"marriage, wedding","a wedding, wedding-feast","a wedding, wedding-feast",2,,,0,Noun,http://logeion.uchicago.edu/index.html#γάμος
ΓΑΜΨΩΝΥΞ,γαμψῶνυξ,,γαμψῶνυξ –υχος,with crooked talons,with crooked talons,with crooked talons,3,,,0,Adjective,http://logeion.uchicago.edu/index.html#γαμψῶνυξ
ΓΑΡ,γάρ,γαρ,γάρ,for (explanatory),for (explanatory),for (explanatory),0,,,0,Conjunction,http://logeion.uchicago.edu/index.html#γάρ
ΓΕ,γε,γε,γε,at least; yes (emphatic),"at least, at any rate","at least, at any rate",0,,,0,Conjunction,http://logeion.uchicago.edu/index.html#γε
ΓΕΝΝΗΜΑ,γέννημα,,γέννημα –ατος τό,that which is produced,that which is produced,that which is produced,3,,,0,Noun,http://logeion.uchicago.edu/index.html#γέννημα
ΓΕΝΟΣ,γένος,γενος,γένος –ους τό,"birth, offspring; race","race, stock, family","race, stock, family",3,,,0,Noun,http://logeion.uchicago.edu/index.html#γένος
ΓΕΡΑΣ,γέρας,γερας,γέρας –ως τό,prize,a gift of honour,a gift of honour,3,,,0,Noun,http://logeion.uchicago.edu/index.html#γέρας
ΓΗ,γῆ,γη,γῆ γῆς ἡ,"earth, country",earth,earth,1,,,0,Noun,http://logeion.uchicago.edu/index.html#γῆ
ΓΗΡΑΣΚΩ,γηράσκω,,γηράσκω γηράσομαι/γηράσω ἐγήρασα γεγήρακα ––– –––,"to grow old, become old","to grow old, become old","to grow old, become old",0,,,0,Verb,http://logeion.uchicago.edu/index.html#γηράσκω
ΓΙΓΝΟΜΑΙ,γίγνομαι,γιγνομαι,γίγνομαι γενήσομαι ἐγενόμην γέγονα γεγένομαι –––,"be born, become, happen","be born, become, happen","be born, become, happen",0,,,0,Verb,http://logeion.uchicago.edu/index.html#γίγνομαι
ΓΙΓΝΩΣΚΩ,γιγνώσκω,γιγνωσκω,γιγνώσκω γνώσομαι ἔγνων ἔγνωκα ἔγνωσμαι ἐγνώσθην,"know, perceive","to learn to know, to perceive, mark, learn","to learn to know, to perceive, mark, learn",0,,,0,Verb,http://logeion.uchicago.edu/index.html#γιγνώσκω
ΓΛΥΚΥΣ,γλυκύς,γλυκυς,γλυκύς γλυκεῖα γλυκύ,"sweet, pleasant",sweet,sweet,2,,,0,Adjective,http://logeion.uchicago.edu/index.html#γλυκύς
ΓΛΩΣΣΑ,γλῶσσα,γλωσσα,γλῶσσα –ης ἡ,"tongue, language",the tongue,the tongue,1,,,0,Noun,http://logeion.uchicago.edu/index.html#γλῶσσα
ΓΝΩΜΗ,γνώμη,γνωμη,γνώμη –ης ἡ,"thought, opinion","a means of knowing, a mark, token","a means of knowing, a mark, token",1,,,0,Noun,http://logeion.uchicago.edu/index.html#γνώμη
ΓΝΩΡΙΖΩ,γνωρίζω,,γνωρίζω γνωριῶ ἐγνώρισα ἐγνώρικα ἐγνώρισμαι ἐγνωρίσθην,"to make known, point out, explain","to make known, point out, explain","to make known, point out, explain",0,,,0,Verb,http://logeion.uchicago.edu/index.html#γνωρίζω
ΓΟΝΗ,γονή,,γονή –ῆς ἡ,"produce, offspring","produce, offspring","produce, offspring",1,,,0,Noun,http://logeion.uchicago.edu/index.html#γονή
ΓΟΝΥ,γόνυ,γονυ,γόνυ γόνατος τό,knee,the knee,the knee,3,,,,Noun,http://logeion.uchicago.edu/index.html#γόνυ
ΓΟΟΣ,γόος,,γόος –ου ὁ,"wailing, lamentation","weeping, wailing, groaning, howling, mourning, lamentation","weeping, wailing, groaning, howling, mourning, lamentation",2,,,0,Noun,http://logeion.uchicago.edu/index.html#γόος
ΓΟΡΓΩΠΟΣ,γοργωπός,,γοργωπός –όν,fierce-eyed,fierce-eyed,fierce-eyed,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#γοργωπός
ΓΡΑΜΜΑ,γράμμα,γραμμα,γράμμα –ατος τό,"written thing, letter","(drawing, scratch) letter, character, writing, document","(drawing, scratch) letter, character, writing, document",3,,,,Noun,http://logeion.uchicago.edu/index.html#γράμμα
ΓΥΝΗ,γυνή,γυνη,γυνή γυναικός ἡ,woman,a woman,a woman,3,,,0,Noun,http://logeion.uchicago.edu/index.html#γυνή
ΔΑΙΜΩΝ,δαίμων,δαιμων,δαίμων δαίμονος ὁ/ἡ,"divinity, god, spirit",god; divine power,god; divine power,3,,,0,Noun,http://logeion.uchicago.edu/index.html#δαίμων
ΔΑΙΟΣ/2,δάιος,,δάϊος [–α] –ον,battle,battle,battle,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#δάϊος
ΔΑΚΝΩ,δάκνω,δακνω,δάκνω δήξομαι ἔδακον ––– δέδηγμαι ἐδήχθην,bite; sting,to bite,to bite,,,,,Verb,http://logeion.uchicago.edu/index.html#δάκνω
ΔΑΚΡΥΟΝ,δάκρυον,,δάκρυον –ου τό,a tear,a tear,a tear,2,,,0,Noun,http://logeion.uchicago.edu/index.html#δάκρυον
ΔΑΜΑΖΩ,δαμάζω,,δαμάζω δαμάσω ἐδάμασα δεδάμακα δεδάμασμαι/δέδμημα ἐδαμάσθην/ἐδμήθην,"to overpower, tame, conquer, subdue","to overpower, tame, conquer, subdue","to overpower, tame, conquer, subdue",,,,,Verb,http://logeion.uchicago.edu/index.html#δαμάζω
ΔΑΜΑΡ,δάμαρ,,δάμαρ –αρτας ἡ,"a wife, spouse","a wife, spouse","a wife, spouse",3,,,0,Noun,http://logeion.uchicago.edu/index.html#δάμαρ
ΔΑΜΝΗΜΙ,δάμνημι,δαμνημι,δάμνημι,"subdue, tame","to overpower, tame, conquer, subdue","to overpower, tame, conquer, subdue",,,,,Verb,http://logeion.uchicago.edu/index.html#δάμνημι
ΔΑΠΤΩ,δάπτω,,δάπτω δάψω ἔδαψα δέδαφα δέδαμμαι δεδάφθην,to devour,to devour,to devour,0,,,0,Verb,http://logeion.uchicago.edu/index.html#δάπτω
ΔΕ,δέ,δε,δέ,"but, and",but,but,0,,,0,"Conjunction, Particle",http://logeion.uchicago.edu/index.html#δέ
ΔΕΙΔΩ,δείδω,δειδω,δείδω δείσομαι ἔδεισα δέδοικα (or δίδια) ––– –––,fear,to fear,to fear,0,,,0,Verb,http://logeion.uchicago.edu/index.html#δείδω
ΔΕΙΚΝΥΜΙ,δείκνυμι,δεικνυμι,δείκνυμι δείξω ἔδειξα δέδειχα δέδειγμαι ἐδείχθην,"publish, show, demonstrate","to bring to light, display, exhibit","to bring to light, display, exhibit",0,,,0,Verb,http://logeion.uchicago.edu/index.html#δείκνυμι
ΔΕΙΛΑΙΟΣ,δείλαιος,,δείλαιος –α –ον,"wretched, sorry, paltry","wretched, sorry, paltry","wretched, sorry, paltry",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#δείλαιος
ΔΕΙΜΑ,δεῖμα,,δεῖμα –ατος τό,"fear, affright","fear, affright","fear, affright",3,,,0,Noun,http://logeion.uchicago.edu/index.html#δεῖμα
ΔΕΙΝΟΣ,δεινός,δεινος,δεινός –ή –όν,"awesome, terrible","fearful, terrible, dread, dire","fearful, terrible, dread, dire",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#δεινός
ΔΕΚΑ,δέκα,δεκα,δέκᾰ οἱ αἱ τά,ten,ten,ten,6,,,,Number,http://logeion.uchicago.edu/index.html#δέκᾰ οἱ
ΔΕΜΑΣ,δέμας,,δέμας –ατος τό,"the (physical frame, form of the) body","the (physical frame, form of the) body","the (physical frame, form of the) body",3,,,0,Noun,http://logeion.uchicago.edu/index.html#δέμας
ΔΕΞΙΟΣ,δεξιός,δεξιος,δεξιός –ά –όν,"right, favorable, skillful",on the right hand,on the right hand,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#δεξιός
ΔΕΡΚΟΜΑΙ,δέρκομαι,,δέρκομαι δέρξομαι ἐδερξάμην/ἐδρακόμην δέδορκα ––– ἐδέρχθην/ἐδράκην,"to see clearly, see","to see clearly, see","to see clearly, see",0,,,0,Verb,http://logeion.uchicago.edu/index.html#δέρκομαι
